id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1782888,AEP,SCL,,,LA456,2018-01-14,12:45:00,2018-01-14,15:10:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7703.800,ARS,LVQ9MK,"Lan Chile",1
1734686,PER,AKL,,,VA570,2018-01-14,22:55:00,2018-01-15,14:55:00,,Economy,VA,,,00:00:00,,00:00:00,,,,757.400,GBP,UA4J3X,"Virgin Australia",1
1749638,BCN,MAN,,,VY8748,2018-01-14,13:15:00,2018-01-14,14:50:00,,Economy,VY,,,00:00:00,,00:00:00,,,,76.000,GBP,OGDXCZ,Vueling,1
1663110,GLA,LAS,LAX,GLA,BA1473,2018-01-15,07:55:00,2018-01-15,14:55:00,,Economy,BA,BA282,2018-02-03,16:35:00,2018-02-04,16:25:00,,Economy,BA,1091.740,GBP,NPENTJ,"British Airways",0
1648100,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,756.400,GBP,6KSVD7,"Norwegian Shuttle",0
1648883,LGW,LAS,,,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,,,00:00:00,,00:00:00,,,,427.400,GBP,6L6T4I,"Norwegian Shuttle",1
1651236,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,756.400,GBP,6Q4X5G,"Norwegian Shuttle",0
1651324,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,756.400,GBP,6RBPF9,"Norwegian Shuttle",0
1652212,LGW,LAS,,,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,,,00:00:00,,00:00:00,,,,427.600,GBP,6SQDCC,"Norwegian Shuttle",1
1652725,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,762.800,GBP,6TFH5B,"Norwegian Shuttle",0
1659197,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-04,18:35:00,2018-02-05,12:50:00,,Economy,DY,802.400,GBP,TE5453,"Norwegian Shuttle",0
1660410,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,2410.200,GBP,VUC4FO,"Norwegian Shuttle",0
1664502,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-04,18:35:00,2018-02-05,12:50:00,,Economy,DY,802.400,GBP,TERHJL,"Norwegian Shuttle",0
1664583,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,802.400,GBP,TIZ7DM,"Norwegian Shuttle",0
1665292,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,882.400,GBP,VOC6YD,"Norwegian Shuttle",0
1691016,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-02-02,18:35:00,2018-02-03,12:50:00,,Economy,DY,958.200,GBP,VYHFKJ,"Norwegian Shuttle",0
1756807,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-01-27,18:35:00,2018-01-28,12:50:00,,Economy,DY,706.600,GBP,UH5SW4,"Norwegian Shuttle",0
1771031,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-01-27,18:35:00,2018-01-28,12:50:00,,Economy,DY,1009.500,GBP,T4N4NC,"Norwegian Shuttle",0
1774620,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-01-27,18:35:00,2018-01-28,12:50:00,,Economy,DY,672.200,GBP,P4J249,"Norwegian Shuttle",0
1776559,LGW,LAS,LAX,LGW,DY7107,2018-01-15,12:10:00,2018-01-15,15:00:00,,Economy,DY,DY7096,2018-01-27,18:35:00,2018-01-28,12:50:00,,Economy,DY,700.000,GBP,VFG7LQ,"Norwegian Shuttle",0
1691049,DUB,LAS,LAX,DUB,EI230,2018-01-15,06:20:00,2018-01-15,13:20:00,,Economy,EI,VS24,2018-02-02,21:00:00,2018-02-03,19:05:00,,Economy,VS,1103.310,GBP,W24CIJ,"Aer Lingus",0
1745973,LHR,LAS,LAX,LHR,IB4871,2018-01-15,12:15:00,2018-01-15,15:10:00,,Economy,IB,IB4237,2018-02-02,18:55:00,2018-02-03,13:30:00,,Economy,IB,926.140,GBP,ULMWUL,"British Airways",0
1757422,AEP,SCL,,,LA440,2018-01-15,11:05:00,2018-01-15,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7948.600,ARS,VCJYDV,"Lan Chile",1
1758010,AEP,SCL,,,LA440,2018-01-15,11:05:00,2018-01-15,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7703.800,ARS,WQYQAT,"Lan Chile",1
1759085,AEP,SCL,,,LA440,2018-01-15,11:05:00,2018-01-15,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7660.000,ARS,L2ET9Q,"Lan Chile",1
1759093,AEP,SCL,,,LA440,2018-01-15,11:05:00,2018-01-15,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7660.000,ARS,L2OAVH,"Lan Chile",1
1759828,AEP,SCL,,,LA440,2018-01-15,11:05:00,2018-01-15,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7725.600,ARS,MXILCD,"Lan Chile",1
1768674,AEP,SCL,,,LA440,2018-01-15,11:05:00,2018-01-15,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7815.200,ARS,LJ3YWO,"Lan Chile",1
1774775,AEP,SCL,,,LA440,2018-01-15,10:00:00,2018-01-15,12:20:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7725.600,ARS,P9WZSZ,"Lan Chile",1
1778915,AEP,SCL,,,LA440,2018-01-15,10:00:00,2018-01-15,12:20:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7660.000,ARS,NYNQFF,"Lan Chile",1
1779637,AEP,SCL,,,LA440,2018-01-15,10:00:00,2018-01-15,12:20:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7638.000,ARS,PZZLQT,"Lan Chile",1
1837423,EDI,LGW,LGW,EDI,BA2931,2018-01-16,06:10:00,2018-01-16,07:40:00,,Economy,BA,BA2946,2018-01-31,19:15:00,2018-01-31,20:40:00,,Economy,BA,244.720,GBP,OACD46,"British Airways",0
1737390,AEP,SCL,,,LA440,2018-01-16,11:05:00,2018-01-16,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,3851.900,ARS,MPKNJ6,"Lan Chile",1
1737385,EZE,SCL,,,LA450,2018-01-16,11:40:00,2018-01-16,14:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,3851.900,ARS,MOHOV4,"Lan Chile",1
1782897,AEP,SCL,,,LA456,2018-01-16,12:45:00,2018-01-16,15:10:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7703.800,ARS,LY7ANY,"Lan Chile",1
1715934,COR,SCL,,,LA491,2018-01-16,12:20:00,2018-01-16,14:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,17476.000,ARS,PHJVD3,"Lan Chile",1
1664185,NCL,LHR,LHR,NCL,BA1321,2018-01-17,07:50:00,2018-01-17,09:15:00,,Economy,BA,BA1336,2018-02-03,17:35:00,2018-02-03,18:45:00,,Economy,BA,504.040,GBP,RLLO3G,"British Airways",0
1723339,LGW,LAS,LAX,LGW,DL4394,2018-01-17,10:35:00,2018-01-17,13:20:00,,Economy,DL,VS2210,2018-01-28,10:10:00,2018-01-29,07:45:00,,Economy,VS,960.800,GBP,UOLU9Q,"Virgin Atlantic",0
1848827,GLA,DXB,DXB,GLA,EK26,2018-01-17,20:50:00,2018-01-18,08:05:00,,Economy,EK,EK25,2018-01-23,14:50:00,2018-01-23,19:00:00,,Economy,EK,717.320,GBP,NIUG7X,Emirates,0
1814954,SCL,EZE,,,H2503,2018-01-17,21:10:00,2018-01-17,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071.000,ARS,R58284,"SKY Airlines",1
1814970,SCL,EZE,,,H2503,2018-01-17,21:10:00,2018-01-17,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071.000,ARS,R646H8,"SKY Airlines",1
1814975,SCL,EZE,,,H2503,2018-01-17,21:10:00,2018-01-17,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071.000,ARS,R69U67,"SKY Airlines",1
1814980,SCL,EZE,,,H2503,2018-01-17,21:10:00,2018-01-17,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071.000,ARS,R6Q5M8,"SKY Airlines",1
1817490,SCL,EZE,,,H2503,2018-01-17,21:10:00,2018-01-17,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6105.000,ARS,NG2EC6,"SKY Airlines",1
1838183,LHR,SCL,EZE,LHR,IB3173,2018-01-17,19:20:00,2018-01-18,09:40:00,,Economy,IB,BA244,2018-02-06,14:20:00,2018-02-07,06:35:00,,Economy,BA,1821.400,GBP,SAQ9FC,"British Airways",0
1817543,EZE,SCL,,,KL701,2018-01-17,08:55:00,2018-01-17,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8194.400,ARS,NLXUTV,KLM,1
1821257,EZE,SCL,,,KL701,2018-01-17,08:55:00,2018-01-17,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.400,ARS,OLZAVQ,KLM,1
1822161,EZE,SCL,,,KL701,2018-01-17,08:55:00,2018-01-17,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.400,ARS,REFFN5,KLM,1
1822166,EZE,SCL,,,KL701,2018-01-17,08:55:00,2018-01-17,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.400,ARS,RF75U6,KLM,1
1822875,EZE,SCL,,,KL701,2018-01-17,08:55:00,2018-01-17,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.400,ARS,TZT59G,KLM,1
1769449,SCL,AEP,,,LA439,2018-01-17,07:55:00,2018-01-17,10:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,9135.000,ARS,NEY7AQ,"Lan Chile",1
1758300,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6003.000,ARS,J5YT34,"Lan Chile",1
1758954,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5969.000,ARS,KRYR79,"Lan Chile",1
1759675,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,MQSAS6,"Lan Chile",1
1759683,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,MRMDSU,"Lan Chile",1
1759744,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,MTIAQT,"Lan Chile",1
1759772,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,MUL9E7,"Lan Chile",1
1759889,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,N553FQ,"Lan Chile",1
1760605,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6073.000,ARS,P3PBOZ,"Lan Chile",1
1760606,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6073.000,ARS,P3PQCU,"Lan Chile",1
1760642,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6073.000,ARS,PBWJWX,"Lan Chile",1
1763076,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056.000,ARS,WXB7L4,"Lan Chile",1
1763116,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056.000,ARS,WXT7H8,"Lan Chile",1
1763124,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056.000,ARS,WY7EXA,"Lan Chile",1
1763251,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056.000,ARS,JEIL5Z,"Lan Chile",1
1763704,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,KR8BU3,"Lan Chile",1
1764700,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6037.000,ARS,N2JZIL,"Lan Chile",1
1766955,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,V8MJZR,"Lan Chile",1
1766974,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,VCGPSD,"Lan Chile",1
1767014,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,VKW7MY,"Lan Chile",1
1768486,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6090.000,ARS,L5N9S9,"Lan Chile",1
1770190,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,9084.000,ARS,PI8MVX,"Lan Chile",1
1791488,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,18936.000,ARS,VIMVFJ,"Lan Chile",1
1806882,SCL,EZE,,,LA443,2018-01-17,16:50:00,2018-01-17,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,9213.000,ARS,W4WGLE,"Lan Chile",1
1703208,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,8409.000,ARS,JBYQEM,"Lan Chile",1
1709054,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5570.000,ARS,L9YYQW,"Lan Chile",1
1715961,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,11314.000,ARS,PL4RSR,"Lan Chile",1
1720621,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5761.000,ARS,NCCLG3,"Lan Chile",1
1720635,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5761.000,ARS,NDB6UP,"Lan Chile",1
1723708,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5812.000,ARS,V3W5C9,"Lan Chile",1
1724552,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5882.000,ARS,WUTEDT,"Lan Chile",1
1724566,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5882.000,ARS,WV7M3K,"Lan Chile",1
1725327,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,11875.200,ARS,KMIBST,"Lan Chile",1
1730325,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5944.800,ARS,WJ6HSG,"Lan Chile",1
1730326,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5944.800,ARS,WJ3NIS,"Lan Chile",1
1731009,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,11904.000,ARS,K8GDZ7,"Lan Chile",1
1767822,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6029.800,ARS,JFCA7C,"Lan Chile",1
1771775,SCL,AEP,,,LA461,2018-01-17,17:00:00,2018-01-17,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020.000,ARS,V9MPS3,"Lan Chile",1
1715930,COR,SCL,,,LA491,2018-01-17,12:20:00,2018-01-17,14:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,17476.000,ARS,PH7A2Q,"Lan Chile",1
1862110,DXB,LHR,LHR,DXB,ME431,2018-01-17,03:10:00,2018-01-17,10:45:00,,Economy,ME,ME204,2018-01-24,22:00:00,2018-01-26,02:10:00,,Economy,ME,798.620,GBP,AMDTEST,"Middle East",0
1727098,BHX,BWI,BWI,BHX,UA9910,2018-01-17,06:20:00,2018-01-17,15:59:00,,Economy,UA,UA4433,2018-02-01,16:51:00,2018-02-02,07:10:00,,Economy,UA,1017.660,GBP,OJDADY,"Brussels Airlines",0
1664186,LHR,MIA,LAX,LHR,VS5,2018-01-17,13:20:00,2018-01-17,18:10:00,,Economy,VS,DL4405,2018-02-02,21:00:00,2018-02-03,15:10:00,,Economy,DL,1686.280,GBP,RL9H4L,"Virgin Atlantic",0
1648884,LAS,LAX,,,AA1333,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.400,GBP,6L7WYA,"American Airlines",1
1651237,LAS,LAX,,,AA1333,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.400,GBP,6RGZ8F,"American Airlines",1
1651326,LAS,LAX,,,AA1333,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.400,GBP,6RDGEB,"American Airlines",1
1652214,LAS,LAX,,,AA1333,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.400,GBP,6SQDDD,"American Airlines",1
1659198,LAS,LAX,,,AA1333,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.400,GBP,TE3UO9,"American Airlines",1
1660411,LAS,LAX,,,AA1333,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,313.200,GBP,VUEJEB,"American Airlines",1
1691050,LAS,LAX,,,AA156,2018-01-18,08:50:00,2018-01-18,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,155.100,GBP,VZUZYE,"American Airlines",1
1824764,MIA,LAS,,,AA1655,2018-01-18,17:45:00,2018-01-18,20:26:00,,Economy,AA,,,00:00:00,,00:00:00,,,,258.000,GBP,N7EUDC,"American Airlines",1
1781937,MIA,MSY,,,AA4655,2018-01-18,15:46:00,2018-01-18,17:02:00,,Economy,AA,,,00:00:00,,00:00:00,,,,259.400,GBP,JIKANT,"American Airlines",1
1778960,LGW,MIA,MIA,LGW,AA6211,2018-01-18,12:50:00,2018-01-19,07:43:00,,Economy,AA,AA2577,2018-01-21,21:35:00,2018-01-23,08:45:00,,Economy,AA,815.000,GBP,AMDTEST,"British Airways",0
1649815,SYD,MIA,LAX,SYD,AA72,2018-01-18,11:15:00,2018-01-18,17:39:00,,Economy,AA,AA73,2018-02-04,22:45:00,2018-02-06,08:45:00,,Economy,AA,3306.880,AUD,W895SQ,"American Airlines",0
1665293,LAS,LAX,,,AS1469,2018-01-18,07:45:00,2018-01-18,09:00:00,,Economy,AS,,,00:00:00,,00:00:00,,,,93.600,GBP,VOORPM,"Virgin America",1
1776560,LAS,LAX,,,AS1475,2018-01-18,14:45:00,2018-01-18,15:56:00,,Economy,AS,,,00:00:00,,00:00:00,,,,60.200,GBP,VFJU63,"Virgin America",1
1754606,LHR,SIN,HKG,LHR,BA11,2018-01-18,19:05:00,2018-01-19,15:55:00,,Economy,BA,BA32,2018-02-06,23:30:00,2018-02-07,04:45:00,,Economy,BA,2149.480,GBP,MUVUPN,"British Airways",0
1762730,MAN,SIN,HKG,MAN,BA1403,2018-01-18,17:00:00,2018-01-19,15:55:00,,Economy,BA,BA32,2018-02-04,23:30:00,2018-02-05,08:15:00,,Economy,BA,1185.620,GBP,WJXEN2,"British Airways",0
1799731,EDI,SCL,EZE,EDI,BA1459,2018-01-18,18:55:00,2018-01-19,09:45:00,,Economy,BA,BA244,2018-02-05,14:20:00,2018-02-06,11:30:00,,Economy,BA,2066.020,GBP,NOBQCG,"British Airways",0
1822866,LHR,SIN,DPS,LHR,CX252,2018-01-18,11:20:00,2018-01-19,11:55:00,,Economy,CX,CX784,2018-02-02,16:05:00,2018-02-03,06:20:00,,Economy,CX,1046.220,GBP,TWS6NR,"Cathay Pacific",0
1771032,LAS,LAX,,,DL4815,2018-01-18,11:05:00,2018-01-18,12:30:00,,Economy,DL,,,00:00:00,,00:00:00,,,,136.200,GBP,T4E79K,Delta,1
1779491,LGW,JFK,JFK,LGW,DY7013,2018-01-18,06:00:00,2018-01-18,09:20:00,,Economy,DY,DY7016,2018-01-28,22:30:00,2018-01-29,10:00:00,,Economy,DY,622.600,GBP,PJGMTK,"Norwegian Shuttle",0
1709812,MAN,DPS,SYD,MAN,EK18,2018-01-18,13:10:00,2018-01-19,14:30:00,,Economy,EK,EK5001,2018-02-08,16:45:00,2018-02-09,11:20:00,,Economy,EK,1301.080,GBP,N5MMLJ,Emirates,0
1709876,LHR,DPS,SYD,LHR,EK4,2018-01-18,20:20:00,2018-01-19,22:00:00,,Economy,EK,EK413,2018-02-08,21:45:00,2018-02-09,12:40:00,,Economy,EK,1407.540,GBP,NBUBV2,Emirates,0
1760623,MAN,MCO,MCO,MAN,LH941,2018-01-18,09:20:00,2018-01-18,17:50:00,,Economy,LH,UA9054,2018-02-01,20:05:00,2018-02-02,13:50:00,,Economy,UA,614.880,GBP,P6YUNG,Lufthansa,0
1778389,LHR,DPS,SYD,LHR,MH3,2018-01-18,10:00:00,2018-01-19,12:05:00,,Economy,MH,MH122,2018-02-22,14:20:00,2018-02-23,05:35:00,,Economy,MH,1408.940,GBP,MZ3W9N,"Malaysia Airlines",0
1648101,LAS,LAX,,,UA324,2018-01-18,06:30:00,2018-01-18,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,113.000,GBP,6KONZA,United,1
1652722,LAS,LAX,,,UA324,2018-01-18,06:30:00,2018-01-18,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,104.400,GBP,6TM7G7,United,1
1664500,LAS,LAX,,,UA324,2018-01-18,06:30:00,2018-01-18,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,104.400,GBP,TEVXA9,United,1
1664584,LAS,LAX,,,UA324,2018-01-18,06:30:00,2018-01-18,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,104.400,GBP,TJ7OPH,United,1
1774622,LAS,LAX,,,VX1475,2018-01-18,14:45:00,2018-01-18,15:56:00,,Economy,VX,,,00:00:00,,00:00:00,,,,60.400,GBP,P52I7Y,"Virgin America",1
1780540,LAS,LAX,,,VX1475,2018-01-18,14:45:00,2018-01-18,15:56:00,,Economy,VX,,,00:00:00,,00:00:00,,,,58.000,GBP,TNFSO9,"Virgin America",1
1621317,LHR,SIN,SIN,LHR,BA123,2018-01-19,21:30:00,2018-01-20,21:30:00,,Economy,BA,QR947,2018-02-08,20:25:00,2018-02-09,06:20:00,,Economy,QR,869.140,GBP,4M79HX,"British Airways",0
1742184,MAN,MIA,MIA,MAN,BA1389,2018-01-19,09:55:00,2018-01-19,18:10:00,,Economy,BA,VS5228,2018-01-27,13:45:00,2018-01-28,07:00:00,,Economy,VS,759.180,GBP,KRGCWS,"British Airways",0
1816417,LGW,MCO,MCO,LGW,DL4396,2018-01-19,13:00:00,2018-01-19,17:35:00,,Economy,DL,DL4397,2018-01-27,20:05:00,2018-01-28,09:05:00,,Economy,DL,941.400,GBP,KJNGVG,"Virgin Atlantic",0
1815249,MAN,MCO,MCO,MAN,DL4410,2018-01-19,11:30:00,2018-01-19,15:55:00,,Economy,DL,DL4411,2018-01-27,18:35:00,2018-01-28,07:25:00,,Economy,DL,799.880,GBP,T5DWOX,"Virgin Atlantic",0
1816245,MAN,MCO,MCO,MAN,DL4410,2018-01-19,11:30:00,2018-01-19,15:55:00,,Economy,DL,DL4411,2018-01-27,18:35:00,2018-01-28,07:25:00,,Economy,DL,837.880,GBP,K9S27T,"Virgin Atlantic",0
1818890,MAN,MCO,MCO,MAN,DL4410,2018-01-19,11:30:00,2018-01-19,15:55:00,,Economy,DL,DL4411,2018-01-27,18:35:00,2018-01-28,07:25:00,,Economy,DL,799.880,GBP,SDL3VD,"Virgin Atlantic",0
1824716,MAN,MIA,MIA,MAN,EI203,2018-01-19,08:10:00,2018-01-19,19:30:00,,Economy,EI,EI140,2018-02-04,21:20:00,2018-02-05,13:15:00,,Economy,EI,840.780,GBP,MYVDPF,"Aer Lingus",0
1796428,BHX,MIA,MIA,BHX,EI3265,2018-01-19,12:00:00,2018-01-19,19:30:00,,Economy,EI,EI140,2018-02-04,21:20:00,2018-02-05,13:05:00,,Economy,EI,830.760,GBP,RMDC2W,"Aer Lingus",0
1800113,MAN,MIA,MIA,MAN,EI3323,2018-01-19,11:35:00,2018-01-19,19:30:00,,Economy,EI,EI140,2018-02-04,21:20:00,2018-02-05,13:15:00,,Economy,EI,830.980,GBP,OCTRNW,"Aer Lingus",0
1715878,LGW,DPS,SYD,LGW,EK10,2018-01-19,20:25:00,2018-01-20,22:00:00,,Economy,EK,EK413,2018-02-08,21:45:00,2018-02-09,11:40:00,,Economy,EK,643.070,GBP,PCWPE6,Emirates,0
